Stock Name,URL
Chatha Foods A Proxy Play For Qsr,https://forum.valuepickr.com/t/chatha-foods-a-proxy-play-for-qsr/140957
3B Blackbio Dx Ltd,https://forum.valuepickr.com/t/3b-blackbio-dx-ltd/1129
Shriram Pistons Rings Ltd,https://forum.valuepickr.com/t/shriram-pistons-rings-ltd/123535
Anant Raj Limited,https://forum.valuepickr.com/t/anant-raj-limited/121938
Sunteck Realty Quality Real Estate Company,https://forum.valuepickr.com/t/sunteck-realty-quality-real-estate-company/5722
Oberoi Realty A Simple Real Estate Story,https://forum.valuepickr.com/t/oberoi-realty-a-simple-real-estate-story/265
Ksolves A Newage Software Development Firm,https://forum.valuepickr.com/t/ksolves-a-newage-software-development-firm/76222
West Coast Paper Mills Ltd,https://forum.valuepickr.com/t/west-coast-paper-mills-ltd/13101
Racl Geartech Limited,https://forum.valuepickr.com/t/racl-geartech-limited/23923
Salzer Electronics,https://forum.valuepickr.com/t/salzer-electronics/2150
Kovai Medical Center And Hospital Health And Wealth,https://forum.valuepickr.com/t/kovai-medical-center-and-hospital-health-and-wealth/986
Page Industries,https://forum.valuepickr.com/t/page-industries/1255
Ntpc Thermal Power,https://forum.valuepickr.com/t/ntpc-thermal-power/438
Jana Small Finance Bank,https://forum.valuepickr.com/t/jana-small-finance-bank/173373
Panache Digilife An Ems Idea For The Next Bull Market,https://forum.valuepickr.com/t/panache-digilife-an-ems-idea-for-the-next-bull-market/189769
Genus Power Smart Metering,https://forum.valuepickr.com/t/genus-power-smart-metering/26679
Policybazaar Insurance Online,https://forum.valuepickr.com/t/policybazaar-insurance-online/71588
Blue Pebble The Next High Growth Sme,https://forum.valuepickr.com/t/blue-pebble-the-next-high-growth-sme/148642
Trent A Value Unlocking Story From The House Of Tata,https://forum.valuepickr.com/t/trent-a-value-unlocking-story-from-the-house-of-tata/26168
Oracle Financial Services,https://forum.valuepickr.com/t/oracle-financial-services/34
Jsw Energy Energising Investors,https://forum.valuepickr.com/t/jsw-energy-energising-investors/475
Gacl 2Nd Largest Producer Of Chlorine Caustic Industry,https://forum.valuepickr.com/t/gacl-2nd-largest-producer-of-chlorine-caustic-industry/95154
Prestige Estate Will It Increase The Prestige Of Retail Investors,https://forum.valuepickr.com/t/prestige-estate-will-it-increase-the-prestige-of-retail-investors/139659
Fineotex Chemical Limited Fcl,https://forum.valuepickr.com/t/fineotex-chemical-limited-fcl/58718
Walchandnagar Industries Return Of A Golden Era,https://forum.valuepickr.com/t/walchandnagar-industries-return-of-a-golden-era/134332
Hindustan Unilever Hul,https://forum.valuepickr.com/t/hindustan-unilever-hul/450
Astral Ltd Earlier Astral Poly Technik Ltd Leading Pipes Adhesives Company,https://forum.valuepickr.com/t/astral-ltd-earlier-astral-poly-technik-ltd-leading-pipes-adhesives-company/260
Genesys International Product Monetisation,https://forum.valuepickr.com/t/genesys-international-product-monetisation/130141
Vdeal System Powering The Future Of Smart Electrical Solutions,https://forum.valuepickr.com/t/vdeal-system-powering-the-future-of-smart-electrical-solutions/167776
Manorama Industries Creating Wealth From Waste,https://forum.valuepickr.com/t/manorama-industries-creating-wealth-from-waste/79897
Oriental Aromatics Earlier Camphor Allied Products Ltd,https://forum.valuepickr.com/t/oriental-aromatics-earlier-camphor-allied-products-ltd/8379
Virtuoso Optoelectronics Ltd A Promising Micro Cap,https://forum.valuepickr.com/t/virtuoso-optoelectronics-ltd-a-promising-micro-cap/101367
Tara Chand Infralogistic Solutions Ltd,https://forum.valuepickr.com/t/tara-chand-infralogistic-solutions-ltd/123631
Eldeco Housing And Industries,https://forum.valuepickr.com/t/eldeco-housing-and-industries/9809
Yasho Industries,https://forum.valuepickr.com/t/yasho-industries/66624
Mstc Ltd Growth Through To E Commerce,https://forum.valuepickr.com/t/mstc-ltd-growth-through-to-e-commerce/48751
Ceinsys Tech Engineering Geospatial It Solutions Company,https://forum.valuepickr.com/t/ceinsys-tech-engineering-geospatial-it-solutions-company/124693
Petition To Sebi To Include Customer Concentration Risk In Annual Reports,https://forum.valuepickr.com/t/petition-to-sebi-to-include-customer-concentration-risk-in-annual-reports/179234
Par Drugs Chemicals Ltd,https://forum.valuepickr.com/t/par-drugs-chemicals-ltd/76620
Kings Infra Ventures Limited,https://forum.valuepickr.com/t/kings-infra-ventures-limited/188041
Shakti Pumps Solar Shakti Power,https://forum.valuepickr.com/t/shakti-pumps-solar-shakti-power/987
Nile Limited Lead Supplier,https://forum.valuepickr.com/t/nile-limited-lead-supplier/12093
Piramal Pharma Limited,https://forum.valuepickr.com/t/piramal-pharma-limited/94739
Safari Industries India Ltd,https://forum.valuepickr.com/t/safari-industries-india-ltd/5763
Petronet Lng Limited Green India With Clean Fuel,https://forum.valuepickr.com/t/petronet-lng-limited-green-india-with-clean-fuel/22428
Bharti Airtel What Doesnt Kill You Makes You Stronger,https://forum.valuepickr.com/t/bharti-airtel-what-doesnt-kill-you-makes-you-stronger/16625
Kec International Playing On Infrastructure Theme With A Strong Order Book,https://forum.valuepickr.com/t/kec-international-playing-on-infrastructure-theme-with-a-strong-order-book/17735
Cartrade Tech A Multi Channel Auto Platform,https://forum.valuepickr.com/t/cartrade-tech-a-multi-channel-auto-platform/65499
Jindal Drilling Beneficiary Of A Sustained Offshore Upcycle,https://forum.valuepickr.com/t/jindal-drilling-beneficiary-of-a-sustained-offshore-upcycle/173914
Vrl Logistics Value Unlocking Due To Promoter Actions,https://forum.valuepickr.com/t/vrl-logistics-value-unlocking-due-to-promoter-actions/5465
Tata Motors On The Way To World Automobile Leader,https://forum.valuepickr.com/t/tata-motors-on-the-way-to-world-automobile-leader/1233
Companies With 20 Growth Guidance For Next Few Years,https://forum.valuepickr.com/t/companies-with-20-growth-guidance-for-next-few-years/120648
Indusind Bank Bharat Financial Inclusion,https://forum.valuepickr.com/t/indusind-bank-bharat-financial-inclusion/191
Syrma Sgs An Export Substitution Opportunity In Ems Sector,https://forum.valuepickr.com/t/syrma-sgs-an-export-substitution-opportunity-in-ems-sector/131748
Hikal Pharma Agrochem,https://forum.valuepickr.com/t/hikal-pharma-agrochem/1042
Rossari Biotech Ltd Can Growth Justify Expensive Valuation,https://forum.valuepickr.com/t/rossari-biotech-ltd-can-growth-justify-expensive-valuation/37904
Iifl Finance Erstwhile Iifl Holdings Retail Focused Diversified Nbfc,https://forum.valuepickr.com/t/iifl-finance-erstwhile-iifl-holdings-retail-focused-diversified-nbfc/1092
Himachal Futuristic Communication,https://forum.valuepickr.com/t/himachal-futuristic-communication/13032
Polymatech And Artificial Electronics Intelligent Material Ltd,https://forum.valuepickr.com/t/polymatech-and-artificial-electronics-intelligent-material-ltd/189226
Kaynes Technology India Limited The Ems Giant In Making,https://forum.valuepickr.com/t/kaynes-technology-india-limited-the-ems-giant-in-making/172135
Data Patterns India Limited,https://forum.valuepickr.com/t/data-patterns-india-limited/78915
Ami Organics Pharma Intermediates Specialty Chemicals,https://forum.valuepickr.com/t/ami-organics-pharma-intermediates-specialty-chemicals/70483
La Opala Rg Aspirational Consumer Story,https://forum.valuepickr.com/t/la-opala-rg-aspirational-consumer-story/1018
Acme Solar Holdings,https://forum.valuepickr.com/t/acme-solar-holdings/184841
Kolte Patil Developers,https://forum.valuepickr.com/t/kolte-patil-developers/263
Izmo Bet On New Technologies In Auto Retail Defence,https://forum.valuepickr.com/t/izmo-bet-on-new-technologies-in-auto-retail-defence/18631
H G Infra Engineering Ltd Paving The Path To Success,https://forum.valuepickr.com/t/h-g-infra-engineering-ltd-paving-the-path-to-success/104849
Northern Arc Long Term Play,https://forum.valuepickr.com/t/northern-arc-long-term-play/172296
Josts Engineering Company Ltd,https://forum.valuepickr.com/t/josts-engineering-company-ltd/177102
Vtm Smallcap Gem In Textile Sector,https://forum.valuepickr.com/t/vtm-smallcap-gem-in-textile-sector/57228
Godrej Properties Brand Business Model Scale,https://forum.valuepickr.com/t/godrej-properties-brand-business-model-scale/1270
Phantom Digital Effects Limited,https://forum.valuepickr.com/t/phantom-digital-effects-limited/105008
Happiest Minds Technology,https://forum.valuepickr.com/t/happiest-minds-technology/46478
Aster Dm Healthcare,https://forum.valuepickr.com/t/aster-dm-healthcare/73801
Ugro Capital Opportunity To Invest In A Fintech Like Company Below Book Value,https://forum.valuepickr.com/t/ugro-capital-opportunity-to-invest-in-a-fintech-like-company-below-book-value/56511
Rural Elect Corp,https://forum.valuepickr.com/t/rural-elect-corp/1040
Fluidomat Where Perfection Meets Technology,https://forum.valuepickr.com/t/fluidomat-where-perfection-meets-technology/1075
Nitiraj Engineers Electronic Weight Machines,https://forum.valuepickr.com/t/nitiraj-engineers-electronic-weight-machines/158392
Ocl India Dalmia Bharat Special Situation Opportunity,https://forum.valuepickr.com/t/ocl-india-dalmia-bharat-special-situation-opportunity/30
Credo Brands Marketing Ltd Mufti,https://forum.valuepickr.com/t/credo-brands-marketing-ltd-mufti/150470
Nagarjuna Agrichem Lottery Ticket,https://forum.valuepickr.com/t/nagarjuna-agrichem-lottery-ticket/453
Heranba Industries,https://forum.valuepickr.com/t/heranba-industries/63673
Coromandel International Limited,https://forum.valuepickr.com/t/coromandel-international-limited/14715
Dreamfolks Services Limited Dfs,https://forum.valuepickr.com/t/dreamfolks-services-limited-dfs/96470
Bhageria Industries Can The Dye Improve Us Too,https://forum.valuepickr.com/t/bhageria-industries-can-the-dye-improve-us-too/3380
Jyoti Resins Adhesives Limited With Bloated Reserves,https://forum.valuepickr.com/t/jyoti-resins-adhesives-limited-with-bloated-reserves/22471
Dhruv Consultancy Dcsl A Feasibility Study A Path Of Stones Or A Smooth Highway,https://forum.valuepickr.com/t/dhruv-consultancy-dcsl-a-feasibility-study-a-path-of-stones-or-a-smooth-highway/111875
Sbi Cards Payment Services Limited,https://forum.valuepickr.com/t/sbi-cards-payment-services-limited/28771
Kaka Industries Ltd,https://forum.valuepickr.com/t/kaka-industries-ltd/153738
Jyoti Cnc Automation Ltd,https://forum.valuepickr.com/t/jyoti-cnc-automation-ltd/140867
Vst Industries Puff Full Of Power,https://forum.valuepickr.com/t/vst-industries-puff-full-of-power/22440
Crisil Ride The Investment Waves,https://forum.valuepickr.com/t/crisil-ride-the-investment-waves/220
Chennai Petroleum,https://forum.valuepickr.com/t/chennai-petroleum/114496
C2C Advanced Systems Specialized Defence Play,https://forum.valuepickr.com/t/c2c-advanced-systems-specialized-defence-play/179546
Kmc Speciality Hospital,https://forum.valuepickr.com/t/kmc-speciality-hospital/120665
Kamat Hotels India Ltd A Possible Turnaround Story,https://forum.valuepickr.com/t/kamat-hotels-india-ltd-a-possible-turnaround-story/11839
Deep Value Investment Paul Merchants Limited,https://forum.valuepickr.com/t/deep-value-investment-paul-merchants-limited/188462
Balaji Amines Opportunity,https://forum.valuepickr.com/t/balaji-amines-opportunity/370
Godrej Agrovet Animal Feed Crop Protection Palm Oil Dairy Processed Foods,https://forum.valuepickr.com/t/godrej-agrovet-animal-feed-crop-protection-palm-oil-dairy-processed-foods/13069
Tata Communications Empowering Global Digital Transformation,https://forum.valuepickr.com/t/tata-communications-empowering-global-digital-transformation/171881
Sandur Manganese,https://forum.valuepickr.com/t/sandur-manganese/23173
Techno Electric Engg Ltd,https://forum.valuepickr.com/t/techno-electric-engg-ltd/245
Ags Transact Technologies Limited Interesting Valuations,https://forum.valuepickr.com/t/ags-transact-technologies-limited-interesting-valuations/95493
Healthcare Global The Value Unlocking Story,https://forum.valuepickr.com/t/healthcare-global-the-value-unlocking-story/17065
Bandhan Bank In A Sweet Spot,https://forum.valuepickr.com/t/bandhan-bank-in-a-sweet-spot/16722
Sonata Software A Turnaround Story,https://forum.valuepickr.com/t/sonata-software-a-turnaround-story/969
Puretrop Fruits Ltd Previously Freshtrop Fruits Ltd,https://forum.valuepickr.com/t/puretrop-fruits-ltd-previously-freshtrop-fruits-ltd/208
All E Technologies Making Businesses Ready For Ai,https://forum.valuepickr.com/t/all-e-technologies-making-businesses-ready-for-ai/136970
Dishman Carbogen Amcis Ltd,https://forum.valuepickr.com/t/dishman-carbogen-amcis-ltd/611
Fiem Industries Auto Ancillary Player,https://forum.valuepickr.com/t/fiem-industries-auto-ancillary-player/955
Arvind Fashion Value Unlock Or Trap,https://forum.valuepickr.com/t/arvind-fashion-value-unlock-or-trap/74471
Astra Micro Huge Growth Ahead In Offset Space,https://forum.valuepickr.com/t/astra-micro-huge-growth-ahead-in-offset-space/248
Hindustan Copper Play On Rising Copper Prices,https://forum.valuepickr.com/t/hindustan-copper-play-on-rising-copper-prices/46918
Hyundai Motor India Limited Hmil,https://forum.valuepickr.com/t/hyundai-motor-india-limited-hmil/169383
Go Fashion Adding Color To Your Portfolio,https://forum.valuepickr.com/t/go-fashion-adding-color-to-your-portfolio/121959
Oriana Power Sme Play On Renewable Energy,https://forum.valuepickr.com/t/oriana-power-sme-play-on-renewable-energy/141216
S Chand Transforming Into A Complete Education Content Provider,https://forum.valuepickr.com/t/s-chand-transforming-into-a-complete-education-content-provider/60933
20 Microns Potential Multibagger,https://forum.valuepickr.com/t/20-microns-potential-multibagger/17686
Kilburn Engineering Huge Undervaluation,https://forum.valuepickr.com/t/kilburn-engineering-huge-undervaluation/1205
Kpr Mills Textiles Sugar,https://forum.valuepickr.com/t/kpr-mills-textiles-sugar/18440
Zydus Wellness Ltd,https://forum.valuepickr.com/t/zydus-wellness-ltd/251
Steelcast Ltd Leading Steel Castings,https://forum.valuepickr.com/t/steelcast-ltd-leading-steel-castings/1104
Basilic Fly Studio Ltd,https://forum.valuepickr.com/t/basilic-fly-studio-ltd/123078
Vishnu Chemicals Is Growth Sustainable,https://forum.valuepickr.com/t/vishnu-chemicals-is-growth-sustainable/3997
Ice Make Refrigeration Picks Shovels For Cold Storage Infrastructure,https://forum.valuepickr.com/t/ice-make-refrigeration-picks-shovels-for-cold-storage-infrastructure/18642
Nuvama Wealth Management Proxy To Affluent India,https://forum.valuepickr.com/t/nuvama-wealth-management-proxy-to-affluent-india/144579
Barbeque Nation Ltd,https://forum.valuepickr.com/t/barbeque-nation-ltd/72131
Globus Spirits,https://forum.valuepickr.com/t/globus-spirits/387
Borosil Limited,https://forum.valuepickr.com/t/borosil-limited/1112
National Peroxide,https://forum.valuepickr.com/t/national-peroxide/394
Dr Agarwals Eye Hospital Ltd Daehl,https://forum.valuepickr.com/t/dr-agarwals-eye-hospital-ltd-daehl/118311
Poly Medicure At An Inflection Point,https://forum.valuepickr.com/t/poly-medicure-at-an-inflection-point/256
Moschip Technologies A Semiconductor Play In India,https://forum.valuepickr.com/t/moschip-technologies-a-semiconductor-play-in-india/177042
Pidilite Industry Fevicol Ka Jod,https://forum.valuepickr.com/t/pidilite-industry-fevicol-ka-jod/1246
Pvr Ltd Play On Increasing Disposable Income,https://forum.valuepickr.com/t/pvr-ltd-play-on-increasing-disposable-income/258
Curious Case Of Coal India,https://forum.valuepickr.com/t/curious-case-of-coal-india/18799
Wheels India Rights Free Money For Minorities,https://forum.valuepickr.com/t/wheels-india-rights-free-money-for-minorities/53
Lt Foods Daawat,https://forum.valuepickr.com/t/lt-foods-daawat/57259
Clean Science And Technology Limited Cstl A Clean And Green Future Ahead,https://forum.valuepickr.com/t/clean-science-and-technology-limited-cstl-a-clean-and-green-future-ahead/66622
